-2.9835656861,-0.3135853898,100,869.5
-2.6481541133,-1.4678957946,100,869.4
-2.3436850156,-1.6410659151,100,869.5
-2.4117494351,0.9257838697,100,869.5
-2.5376709623,-2.4506003625,58,877.4
-2.9988187012,-2.3429339478,57,877.5
-2.9829763908,-1.7222222222,58,877.7
-2.9616135689,-0.6295103972,62,877.9
-2.7218076146,-0.0475093286,66,877.8
-2.3448813385,-0.584644581,67,878
-0.4211126269,-1.4685942577,68,878.1
-0.9871563102,-1.642903993,69,878.3
-2.173661335,-0.4620259796,71,878.4
-3.4360539509,-0.2402722985,78,878.4
-2.7314981073,-0.940530224,84,878.3
-2.4270509831,-1.7633557569,87,878.4
-1.1149569492,-0.7807012606,88,878.4
0.3502270016,0.2736273224,89,878.5
0,0,91,878.5
1.354765071,-0.4141932484,88,878.7
2.2969181183,-1.1202818196,91,878.8
1.9286264266,-1.1588356686,94,878.8
1.888141223,-0.880454712,94,878.9
1.7658951857,-0.9389431256,95,878.9
1.4311960192,-1.5895042101,96,878.9
1.8095754126,-1.0873026026,96,878.9
1.6615642762,-0.7748001465,97,879
2.2526681218,-1.5773352,98,878.9
2.2882631087,-1.8529989292,99,878.9
2.0725939314,-1.3979822587,99,879.1
1.7962480739,-1.2115846242,99,879.2
1.8725530832,-1.5712586015,99,879.2
2.4614974831,-1.0959292883,100,879.2
1.483197823,-1.0776062959,100,879.2
2.3664703328,-1.103503239,100,879.3
2.0267872059,-1.3162110013,100,879.5
2.1733331092,-0.5823428515,100,879.4
1.9052599382,-1.9052599382,100,879.6
1.9449592219,-0.7465998949,100,879.6
2.0225424859,-1.4694631307,100,879.5
2.3080242272,-1.2793587201,100,879.6
1.9058779233,-0.7700246642,100,879.6
2.1891197707,-1.2638888889,100,879.6
2.5987690289,-1.3241389576,100,879.7
1.9723536016,-0.9619811277,100,879.6
2.8182190563,-1.5621643319,100,879.5
2.5953121049,-1.5594208379,100,879.4
2.2364548479,-1.45237076,100,879.3
2.7099585682,-0.7261312099,100,879.2
2.3063440619,-1.4977573463,100,879.1
2.2062100097,-0.7596590271,100,879
2.3005959863,-0.5311344339,100,878.9
1.7730241956,-1.3852383195,100,879
2.3694698506,-0.957327961,100,879.1
2.1583163381,-1.1475971535,100,879.2
1.6172049355,-1.3569960649,100,879.3
1.9552219995,-1.2217583037,100,879.3
1.8067632296,-0.9205918467,100,879.4
1.9678943411,-1.0908216456,100,879.3
1.8427609316,-1.3388441858,100,879.2
2.0714876434,-1.2446753477,100,879.2
2.1650686024,-1.0095880697,100,879
1.9435993492,-1.0773547117,100,879
2.4107449577,-1.0733328081,100,879
2.2019135575,-1.7830744413,100,878.9
2.7469480667,-1.4605781953,100,878.8
2.5476916993,-1.5308076115,100,878.5
2.542696847,-1.1856790121,100,878.4
2.1201202404,-1.3247981606,100,878.4
2.560502611,-0.6384050023,100,878.3
2.0188655959,-0.6172291544,99,878.3
2.3265170354,-1.1854196382,99,878.3
1.9702174846,-2.1127995825,99,878.2
2.4304777639,-0.7897100967,99,878.1
1.6194553398,-1.2203471303,98,878.1
1.009432798,-0.3086145772,98,878.2
1.7079945464,-0.9861111111,100,878.2
1.5451582875,-0.8215752349,99,878.1
2.0719936379,-0.6334720269,98,878.1
1.7239339452,-1.1195357942,97,877.8
1.8138301895,-1.8782761453,97,877.8
1.6977220875,0.8280343884,99,878
0.5780015309,0.5204349161,99,878
0.6691306064,-0.7431448255,99,878.1
1.8512740709,-1.5534033901,97,878.1
1.6607065875,-2.0508018427,97,878
1.8562635921,-0.9458135411,98,878.1
1.8412280634,0.7067812338,99,878.1
1.09445938,-0.8550853824,99,878.1
1.244773902,-0.4778239327,99,878
1.5723851079,-1.6861765898,99,878
2.2849849315,-1.7218596496,98,877.9
2.5205873969,-1.5750378131,98,877.9
1.9078514962,-1.437669222,99,877.8
1.25,-2.1650635095,100,877.8
1.8870087779,-1.2254378288,98,877.9
1.5176929673,-1.8087160463,97,877.9
1.8958700514,-2.1055770055,94,877.9
1.7844600242,-2.5484730267,90,878
1.7064919704,-1.5913295068,82,878.1
1.5927956417,-1.1152875151,75,878.1
1.6771324005,-1.4579089533,70,878.1
1.5320646926,-1.5320646926,64,878
0.6373071515,-0.9101689381,60,878.1
0,0,56,878.1
0.1386077939,0.6520984005,52,878.1
0.1355755998,1.549636197,50,878.2
0.5426135908,1.5758642927,50,878.2
1.061385348,2.6270209213,51,878.1
2.2375836126,2.7631856407,49,878
4.2161304964,4.0714698935,50,878
3.3144557282,4.5619569405,51,877.9
4.6281533607,5.1400850429,52,877.8
4.8955069745,4.7275361323,53,877.6
4.4959833421,4.6557270411,54,877.4
5.0218469049,4.2138298857,55,877.4
5.3668236816,4.6653086506,55,877.2
4.5749876464,3.8388704467,56,877.1
4.5170115519,3.281800992,54,877
4.3621975233,3.6603183329,52,876.9
5.4749312794,5.8711449936,50,876.5
5.1485882767,5.7180865738,50,876.5
4.2540740934,6.8079416608,50,876.4
5.9478276121,6.605731782,50,876.2
5.5400540226,6.3731031219,49,876
5.2502242479,6.7199805933,48,875.9
6.1070833405,4.7713764338,48,875.6
5.4416419503,3.4003152788,48,875.6
3.940053768,3.0783073766,47,875.7
4.1509026912,3.6083246595,46,875.6
5.2616835755,4.9065993127,45,875.5
5.224147852,4.2304315176,46,875.5
6.0586407968,5.2666960938,45,875.5
5.381868279,5.381868279,46,875.5
4.9590889224,5.135286908,47,875.5
4.6473493455,6.1672408831,48,875.5
4.5046095002,6.6783582234,48,875.4
6.0221754572,6.6883034293,47,875.4
5.5149384693,5.3257141735,47,875.5
4.8839949936,5.6183935417,47,875.8
5.1244456661,6.1070765326,47,875.9
5.3258712493,4.7954360122,46,875.9
-2.3319119297,0.081432159,40,877
-1.4815325109,-0.2346516976,38,877.1
-1.1140014342,-0.2367883145,38,877.1
-1.6810419724,-1.410561699,46,877.1
-3.4774627797,-1.4760953743,55,877.2
-3.1720772546,-1.4791639161,57,877.4
5.8372646417,3.1037286651,46,876.3
3.8064394068,1.6947360128,46,876.4
4.6282578077,1.0685175081,47,876.4
5.5598480063,2.0236191813,45,876.2
5.0737560931,2.0499305251,45,876.2
4.519502505,2.9349992443,45,876.1
4.4234367063,3.8452348644,43,876.1
5.1952318913,5.01697712,41,876.2
5.297283967,5.8832298684,41,876.2
4.8947141526,6.0444685891,40,876.3
4.9751143032,5.7232143167,40,876.3
6.4806064116,6.0432632461,40,876.4
6.605731782,5.9478276121,40,876.4
6.8518419635,5.7493780644,40,876.5
6.5415525534,6.1000964428,39,876.5
5.5349201304,5.3450102394,38,876.6
5.9944983362,5.7888197538,36,876.6
5.9431882806,6.1543516251,35,876.7
6.1722306338,5.557501425,35,876.7
5.2854872905,5.6679911876,36,876.7
5.8274118855,6.0344616584,37,876.7
5.7040687798,6.5617805169,38,876.7
6.2143369135,7.1487768571,38,876.7
5.8680835371,6.750457912,39,876.8
5.427392696,6.0277302511,40,876.9
5.4370424816,5.8305142324,40,877
5.5218301607,6.3521389669,40,877
4.6345627726,5.9319698397,41,877
4.6849406889,5.7854199353,41,877
4.5909794381,5.0987992193,41,877.1
5.2854872905,5.6679911876,42,877
4.9765969256,6.3697535917,42,877
5.4366289338,6.7136776115,41,876.9
5.3387082027,6.3624246804,42,877
5.2666960938,6.0586407968,42,876.9
5.1938006462,5.9747841768,40,876.9
5.1219687383,6.3251046308,40,876.9
5.5529707392,6.6177728281,40,876.9
5.1134105867,6.5448670925,41,876.7
5.3667044459,6.6273280602,41,876.6
5.2851425685,6.2985876434,40,876.5
5.3160327045,7.0546136721,40,876.4
5.4766480743,8.4332984888,40,876.2
5.4676639451,8.1061451539,40,876
5.7640964539,8.8759301774,39,875.9
4.7403607313,8.5518371365,39,875.9
5.3139126219,8.5040378531,39,875.9
5.1286842464,7.8974811815,39,875.9
4.8563647289,7.4781458975,40,875.9
4.6445606597,7.1519962322,40,875.9
4.8116689938,6.8717754827,40,875.9
5.1880674933,7.6916263676,40,875.9
5.7145788417,7.8654430009,40,875.7
5.8632257938,8.3735542305,40,875.6
5.6229953071,8.3364333685,40,875.6
5.9491911675,8.8200386191,41,875.5
6.1880725172,8.5171511352,40,875.4
6.155417781,8.4722057467,40,875.5
5.0482692674,7.4843669745,41,875.6
4.8312372692,6.4112684001,41,875.7
4.4478854526,6.8491429716,41,875.6
4.7548651768,5.8717694866,41,875.6
4.5637639256,6.0563192845,42,875.6
4.8479543532,6.4334527198,42,875.4
5.321514715,7.5999106331,42,875.3
5.2951017293,8.1537416328,42,875.2
5.0665918544,7.2358430579,42,875.2
5.3870379091,6.8950940941,42,875.2
5.2226566902,4.7025012058,42,875.4
4.3416148154,4.4958737521,42,875.5
4.4140449415,4.7334836799,42,875.5
4.7210881671,5.243299602,42,875.5
3.8634587263,4.4444008613,42,875.5
5.0479567435,5.0479567435,42,875.4
4.7494862271,5.6602172742,42,875.4
4.4638028451,5.3197530772,42,875.4
4.7022820183,6.472135955,42,875.3
5.098457212,7.2813515048,41,875.2
5.4330434666,7.7591901973,41,875.1
5.8844135597,7.8088805427,41,875.2
5.1104662213,7.0339533122,41,875.3
4.4801785057,5.9453976859,41,875.4
5.331742202,6.5841532846,40,875.4
5.5958590954,5.794681725,40,875.5
5.8346450472,5.6344512271,40,875.6
4.7685126302,4.2935880575,40,875.7
4.0855058469,4.0855058469,41,875.7
4.9003370347,3.968214688,40,875.7
4.7378990314,4.1185927931,40,875.8
4.9318833486,2.7337875808,40,875.9
3.3852367546,2.2833710225,40,876
3.7130307047,3.0067529795,39,876.1
4.3688109029,3.0590743272,38,876.1
5.7173287945,2.7885275726,37,876.2
6.0494529744,3.35326654,36,876.2
6.9900017768,3.7166498721,35,876.2
5.7022501617,4.9568904413,34,876.2
5.8653732092,4.2614430791,34,876.2
5.2736001143,3.5570881915,33,876.3
4.4637906083,2.3734395674,32,876.4
4.2465023944,3.3177312837,30,876.3
5.7111477221,3.8522177795,29,876.3
5.794899091,2.3412912089,29,876.3
5.4735796823,1.4666412556,28,876.4
4.682590233,2.1835276857,27,876.4
3.9404349693,4.2255991649,28,876.4
2.9156802181,4.1640228918,29,876.3
3.321413175,4.1016036855,28,876.2
4.5386586251,6.9889213996,28,876
4.9301056133,4.9301056133,28,876
6.0167124868,5.23024837,28,875.8
5.6558956084,4.5800539571,27,875.6
2.5416488301,3.9137959838,27,875.6
2.2305750303,3.1855912834,27,875.5
2.5113911059,3.8672031744,26,875.4
2.85862136,3.7935186727,26,875.3
3.9183752797,6.0337688083,25,875.2
3.4794225105,5.158456007,25,875.1
3.6460557622,5.6144335243,25,875
2.3055555556,3.9933393619,25,875
1.998626726,5.804433478,24,875.1
1.4699799599,4.8080878008,23,875.1
1.2969701625,5.2018631992,23,875.1
2.1579638563,4.8468661781,23,874.9
0.7387183071,4.6640838306,23,874.9
1.5200895259,4.1764116479,23,874.8
3.280295145,3.7735479011,23,874.7
