-2.1186515743,-1.4290485311,23,877.6
-0.4771237385,-1.9136387935,24,877.7
0.6376843726,0.3390627953,25,877.7
0.4596729396,-0.3591358606,26,877.8
-0.4491100216,0.1459246918,27,877.9
0.2130473712,2.4351425953,25,878.1
0.1888374426,2.1584218459,23,878.2
0.5723178861,1.1734255605,24,878.3
1.1195357942,1.7239339452,25,878.4
-0.0252090315,1.4442244486,26,878.5
-1.0768406,0.3707859537,26,878.6
-1.0113787954,0.3882319453,26,878.7
0.6771190599,1.0836170118,27,878.9
-1.3559316724,-0.1186286499,28,878.9
-0.3086145772,1.009432798,29,879
-0.2947661347,1.1000821911,29,879.1
1.5922569408,-0.5795341317,32,879.2
2.1783543285,-0.8361918823,34,879.3
1.7119147089,-0.7982789388,33,879.4
0.6797308403,0.3169636963,32,879.5
-0.4811252243,-0.2777777778,32,879.5
-0.4148917826,-0.6904958811,35,879.6
0.7612878814,-0.3389472026,36,879.7
-0.4905264405,-0.2608175349,35,879.7
-0.3176007998,-0.9774747529,36,879.8
-0.7098982312,0.5349466872,38,879.8
-0.7007691356,0.174721369,38,879.9
-0.6691725091,-0.955677385,38,879.8
0.893718517,-0.749918878,36,879.9
1.6416396595,-1.2370642143,34,879.9
1.2855752194,-1.5320888862,31,880
1.4579089533,-1.6771324005,30,880.1
1.7366459262,-1.7983495009,29,880.2
1.504950273,-1.9262485088,26,880.2
1.1716232489,-2.1136642923,25,880.3
0.8791450391,-2.0711359203,25,880.3
1.0214786244,-2.0047646794,25,880.3
0.9780657558,-1.8394741518,26,880.4
1.6246622266,-2.079472822,26,880.4
1.9363901201,-1.6248242356,28,880.4
1.9283628291,-2.2981333294,29,880.4
1.6191977518,-2.5912580716,29,880.5
1.9681987163,-2.0381294343,28,880.6
1.7054036376,-1.3810086359,27,880.6
2.003507467,-1.3513828501,28,880.6
2.5029645798,-1.7525946666,28,880.6
2.621649801,-2.3605440835,28,880.6
2.6336629778,-3.3709348904,29,880.5
2.1591059329,-3.2010061829,28,880.5
2.0423963813,-3.1450146298,28,880.4
1.9416420259,-2.8786026825,28,880.4
1.7720109015,-2.3515378907,27,880.4
1.7859384678,-2.0544871906,27,880.5
1.255695553,-1.9336015872,27,880.5
1.1269820313,-2.4168207654,27,880.6
1.0165598704,-2.7929752896,26,880.6
0.811598881,-2.8303816603,26,880.7
1.4583333333,-2.5259074277,25,880.8
1.7374969049,-0.6669625728,26,880.8
2.1902438187,-1.0213274659,26,880.8
2.3792460476,-1.4867179358,27,880.8
2.1349059574,-1.5510999713,29,880.8
1.9101790145,-1.3878262901,29,880.8
2.1663366728,0.0378135473,28,880.9
2.0678044826,-0.2538944654,25,880.9
1.8875481933,-0.3328256739,25,880.9
1.3424991837,0.9400280485,25,881
0.6598724801,0.4620476848,28,881
1.1415238286,0.7413142421,27,880.9
1.3478648713,-0.1894300541,26,880.8
1.1673080848,0.5197190439,26,880.9
0.9074739149,0.4825124395,25,880.9
0.8374166695,-0.3728419228,27,880.8
1.2014014696,-0.7507189577,27,880.8
0.8809775035,-0.5293446881,27,880.8
1.6187372536,-0.8606978651,28,880.8
0.9135454576,-0.4067366431,28,881
0.7925470969,-0.257514162,27,881.1
0.6678358223,-0.45046095,26,881.1
0.9576956283,-1.2257945056,28,881.2
1.0713126828,-1.2767407385,30,881.3
1.6784595341,-1.6208695311,31,881.4
1.9103051825,-1.2405666909,31,881.5
1.9326517088,-1.4041536583,30,881.5
1.6907671401,-0.5493635456,31,881.6
1.0831683364,0.0189067736,28,881.8
1.7777777778,1.08857493258E-16,25,881.9
1.4182778634,-0.4883522317,25,882.1
1.6350463237,-1.1028526707,27,882.2
1.970026884,-1.5391536883,29,882.3
1.6980965555,-1.4761328152,30,882.4
1.1361146128,0.0794448729,27,882.5
0.8603646545,-1.2287280664,26,882.6
1.1461074087,0.8326957741,27,882.7
1.3392655677,0.5410984127,25,882.8
1.0395192949,0.1832952986,25,882.9
1.3559316724,0.1186286499,24,883
1.3952261935,-0.3738497318,24,883.2
0.9149975293,-0.7677740893,23,883.3
1.2270339793,-0.2385112442,24,883.5
2.0355510302,0.2860780409,21,883.5
2.2359285845,-0.4346204895,19,883.5
1.1419318221,-0.5084208038,17,883.6
-0.0901341469,-1.7198619765,17,883.6
0.2303062958,-1.4540967237,16,883.6
-1.4166666667,-2.60237444819E-16,16,883.6
-0.8449267634,1.6582621422,16,883.6
1.4601625458,0.6808849772,15,883.6
2.0106367348,0.4273740311,14,883.5
2.2158174443,0.3907083998,14,883.4
2.7253401508,2.3691020491,14,883.3
2.573911678,0.8862688649,14,883.2
2.9882839994,1.6564328692,13,883.1
3.285807986,1.9743126205,13,883
3.1097589587,1.7237675387,13,882.8
3.9936936383,1.4535856091,13,882.7
3.0906128486,1.2486886447,13,882.5
3.3093150146,1.1394885406,12,882.3
3.6829803112,1.488020635,12,882.1
4.6354748625,2.4647257046,12,881.9
4.2347593113,3.6812201071,13,881.7
4.5100144933,4.2056565537,13,881.5
5.135286908,4.9590889224,13,881.4
4.7537990605,4.4329893404,12,881.3
4.3951005426,4.7131682993,13,881.2
4.7199802364,5.4297161466,12,881.2
5.474975147,5.2871220418,12,881
5.1755767843,5.9538200218,13,880.9
5.5760883863,6.1928735456,13,880.9
6.0228812013,4.8772330306,13,880.9
6.2682823469,5.448934713,13,880.8
5.7422451597,4.649978445,13,880.9
5.4716444566,4.7564279602,13,880.9
4.6642645289,2.9145559533,13,881
5.4297161466,4.7199802364,13,880.9
5.7147550805,5.518674832,13,880.9
5.0733255115,4.4101745838,13,880.9
6.3682794064,5.1569309822,12,880.9
6.0006814711,5.0351696092,13,880.9
5.1911923806,3.7716220355,14,881
6.744033196,5.0819935288,13,881.1
5.6181735721,4.0818420298,13,881.2
5.1123983641,3.4483562381,14,881.2
4.1509026912,3.6083246595,16,881.3
3.529937921,3.1783703802,16,881.3
3.8653034176,2.8083073165,16,881.4
4.3481266658,3.2765484594,16,881.5
4.487283458,3.5058500678,16,881.6
4.3340591448,3.3861381143,17,881.5
4.4370735732,3.1068723636,17,881.6
4.4046480805,3.2001641514,17,881.6
4.1447784611,3.3563754189,16,881.7
3.7047813938,2.7917530241,16,881.8
3.2614889524,2.5481544395,16,881.8
3.762012042,2.2604448843,16,881.9
3.2596955606,2.639649418,16,882
2.9522980745,3.0571941514,17,882.1
1.8026332622,3.0000855525,17,882.2
1.2658917862,2.2837292353,18,882.4
0.3424727948,1.9422597351,19,882.6
-1.0694485023,-0.748835903,19,882.7
0.8762973333,-1.2514822899,19,882.8
0.8645653173,-1.7726215913,19,882.7
1.2392382166,-1.1556083323,20,882.8
0.4771237385,-1.9136387935,21,882.9
1.1116109971,-1.422797194,21,883
0.7577759556,-0.812615224,22,883
0.4569635806,-1.8327808163,22,883.1
