-2.4614974831,1.0959292883,11,878.1
-2.116950987,1.2222222222,12,878.1
-1.8571958182,1.115915829,13,878.1
-1.9524366294,1.1731422817,13,878.1
-2.3762332759,1.5431439325,14,878.1
-2.045566341,0.8682913966,14,878.2
-0.8525712828,1.1314003059,16,878.1
0.1078412688,0.4024690943,17,878.1
0.34099918,0.3656768508,18,878.1
0.4420097313,-0.0464570948,18,878.1
0.3810391497,-1.4220574665,19,878.2
0.5098811966,-1.2620002465,19,878.2
0.7124558481,-2.1927136348,21,878.2
1.1298240085,-2.5376262712,21,878.2
1.6968336709,-3.061168975,23,878.2
0.3922184905,-2.0177892104,25,878.2
0.7718426338,-0.7992664448,25,878.3
0.7692616801,-1.5097610549,26,878.4
1.6569985939,-2.3664392391,28,878.5
1.3892662346,-3.2729061456,30,878.5
1.6452605171,-2.7381733217,29,878.6
1.5128862084,-2.3296404665,30,878.5
1.7656615635,-3.6201426865,31,878.5
1.6195378479,-3.3205446711,31,878.5
1.5734016567,-2.4228260852,30,878.5
1.5880340643,-2.6429325105,31,878.5
1.7366619878,-2.4802103563,30,878.5
1.4502474297,-2.8462708412,30,878.5
1.8547174248,-2.9681683366,30,878.6
1.2793587201,-2.3080242272,30,878.6
0.7565545602,-1.9708920115,32,878.7
1.7366619878,-2.4802103563,33,878.7
1.3055555556,-2.2612885543,33,878.7
1.5582727946,-2.3995296805,33,878.7
1.4866599488,-2.7960007107,34,878.8
1.0959292883,-2.4614974831,34,878.9
1.7552443915,-2.602256825,34,878.9
1.6646318324,-3.267023922,35,878.8
0.9556478655,-2.489547804,35,878.8
1.5308778745,-2.4499167222,34,878.8
1.548697398,-2.7939240645,34,878.8
1.8399974453,-2.944611445,34,878.7
1.3852487468,-2.9706755242,35,878.7
1.8611111111,-3.223539003,34,878.6
1.6452605171,-2.7381733217,34,878.6
0.9985120566,-2.0472531055,35,878.6
1.5897577927,-2.5441442885,35,878.6
1.5833333333,-2.7424137787,35,878.6
1.4069841738,-2.1665656339,35,878.5
1.4247062271,-2.9210806505,36,878.4
2.2066550849,-2.9283302035,37,878.4
1.7222376088,-2.7561563125,37,878.3
1.0751038486,-2.8007412795,37,878.3
1.2879993697,-2.8928939492,38,878.2
2.0902370978,-3.3450786015,36,878.1
1.134225519,-2.8073066708,37,878.1
1.3953738116,-2.6243164566,38,878.1
1.5737274511,-2.6191223077,37,878.1
1.7663975474,-2.8268269872,37,878.1
1.4124148881,-2.7720202975,37,878.1
1.5897577927,-2.5441442885,37,878.1
1.683366737,-3.0368739831,36,878.2
1.9600060073,-3.2619977832,36,878.1
1.5165009984,-2.5238814965,35,878.2
1.4278380175,-2.2850184813,37,878.2
1.302437095,-3.0683495115,39,878.2
1.981880933,-3.0518290111,38,878.2
1.6025651336,-2.8911040319,36,878.2
1.0640626681,-2.9234881536,38,878.2
1.875,-3.2475952642,38,878.1
1.0926025641,-2.7042862425,37,878.1
1.6294990014,-2.9396940157,37,878.1
1.4736190721,-2.7714743887,38,878
1.1394885406,-3.3093150146,39,878
1.5451142247,-2.5715019021,39,878
1.8613199656,-2.5618871489,40,878
0.8660558781,-2.2561526974,41,878
1.9170861677,-3.1905671748,39,878.1
1.4435344469,-3.4007540419,39,878
1.4439457276,-3.0965516057,40,878
1.437241898,-2.2131584432,39,878
1.1446312577,-2.8330617778,40,878
1.396988143,-2.9958507405,44,878
0.9647307454,-3.3644159358,41,878
1.2315081693,-2.7660126356,41,878
-0.3519775463,-2.2222987663,39,878.1
-1.427494993,-2.5752691377,35,878
-0.3476321445,-2.1948629791,34,878.1
0.2708207631,-2.2056581148,34,878.3
1.3513828501,-2.003507467,31,878.4
0.8537588146,-1.3662997105,26,878.5
1.6049150674,-1.4966075124,23,878.6
1.2313229507,-1.5760215072,19,878.7
1.1745527312,-1.2595535972,17,878.7
2.4152206828,-2.1746744707,19,878.8
1.3861430545,-1.9796174404,17,878.9
1.9043593212,-1.4878485654,15,879
1.4017612614,-1.3071635235,15,879.1
3.7494288568,0.0654465241,13,879.1
3.4674636623,-0.1817220703,12,879.1
3.5696976682,-0.3123080782,12,879.2
5.5547094175,0.0969578135,12,879.2
5.6443563048,1.0971517234,12,879.2
5.0709505888,0.3545954082,11,879.3
4.1641284459,-0.1454145696,11,879.4
4.6487584338,0.6533403906,11,879.4
4.5741261375,1.0560202273,11,879.4
6.9285455052,1.47270781,10,879.3
5.7215488416,0.80411125,10,879.3
6.9492996947,1.8620592412,10,879.2
6.9281238022,2.7991437119,10,879.1
6.6577987502,3.3923179008,9,879
7.0800873991,2.300459847,9,879
4.3744934366,0.9298272839,9,879
4.8966829941,0.8634173278,8,878.9
5.4448434893,2.8950746372,7,878.7
7.1125004384,1.2541257276,7,878.5
5.9416084125,0.8350386058,7,878.4
6.9285455052,1.47270781,7,878.3
