-1.566154368,0.5700335722,72,872.9
-1.7996498363,-0.3498164915,74,872.9
-1.922420599,-0.9376271751,74,873
-2.2619692657,-1.3591282532,76,873.2
-2.3900608439,-0.822963946,79,873.2
-2.6887071494,0.4258493771,80,873.4
-2.4151944986,0.0843404504,82,873.4
-2.0995462236,-0.2206712002,84,873.4
-0.9786940687,0.3954180708,85,873.5
0,0,87,873.7
0.2887662372,1.3585383344,90,873.9
-0.1366549969,2.6075326741,85,874.1
-1.1588356686,1.9286264266,82,874.4
-0.2275733283,2.601175045,78,874.5
-0.739581958,1.5860386273,76,874.6
-0.8056069218,0.3756606771,77,874.7
0.5900256213,0.9085597819,79,874.7
-0.5467158575,-0.6289246502,80,874.8
1.5344963101,1.6455458286,80,874.8
0.7565545602,1.9708920115,82,874.9
1.2969907368,0.9081626909,84,874.8
0.4167767756,0.4469383732,86,874.8
0,0,87,874.8
0,0,89,874.9
0,0,89,875
0,0,89,875.1
0,0,91,875.1
0,0,91,875.1
0.7133304682,0.112980447,90,875.1
0.9455185756,-0.3255681545,90,875.3
1.3886773544,-0.0242394534,93,875.4
1.7329691203,-0.2435529267,93,875.3
1.3352404436,-1.0432041665,93,875.3
0.5778169073,0.1989583166,95,875.3
1.1282108131,-0.5998803302,95,875.5
1.3717893619,-0.2172700903,94,875.8
1.3980003554,-0.7433299744,95,875.9
1.1303997838,-0.1387956411,94,875.9
0.7065649531,2.3110698269,93,876.1
0.2389970994,1.5089682981,88,876.3
0.3830430014,1.5363015666,84,876.4
1.1490666647,0.9641814145,84,876.3
1.6780817782,0.3874157047,85,876.2
0.3473165587,-0.8182265364,88,876.3
0.0276217547,-0.5270544767,90,876.3
0,0,90,876.4
1.4263034294,0.5475065896,91,876.3
0.9081626909,-1.2969907368,92,876
0.4970603586,-0.7369222867,93,875.9
0.235132556,-0.6828745268,94,876
-0.2886852927,-0.7520508991,91,876.3
-0.0755695132,1.0806943878,87,876.4
1.5327045351,1.2411596601,86,876.4
1.2175712977,0.1065236856,86,876.5
0.2425636393,-1.1411722009,90,876.5
0.3979166332,-1.1556338146,90,876.4
0.749918878,-0.893718517,89,876.4
0.8191520443,-0.5735764364,90,876.5
1.3197449602,-0.9240953697,92,876.5
1.7857652098,-1.0729959894,94,876.5
1.690370196,-0.4529333289,95,876.5
0.7342071229,0.9066702884,92,876.4
0.5007314617,0.8333570979,88,876.5
1.0361946153,0.8390938547,87,876.5
1.051538848,-0.0919977285,87,876.5
-0.1312214484,-0.5683825378,90,876.6
0.0266633987,1.5275450898,90,876.7
1.3810086359,1.7054036376,85,876.6
1.259217621,-1.1338046386,91,876.5
1.2695728808,-0.9918990436,95,876.4
0.5386773558,-0.9717996746,95,876.4
0.3617432093,-0.3035385935,94,876.5
0.6285393611,-0.6285393611,95,876.5
0.7698003589,-0.4444444444,96,876.5
-0.3642008547,-0.9014287475,95,876.5
0.8349499015,-1.5062894956,95,876.5
